product_id,title,autmog_url,mechanism,body_details,notes
8148963786939,45 Clipless Click Pen - C63000 Bronze  - Step Nose  - ISO G2 (Parker),https://www.autmog.com/products/45-clipless-click-pen-c63000-bronze-step-nose-iso-g2-parker,Click,,
8158305452219,45 Clipless Click Pen - C63000 Bronze  - Step Nose  - Pilot G2,https://www.autmog.com/products/45-clipless-click-pen-c63000-bronze-step-nose-pilot-g2,Click,,
8158366466235,45 Clipless Click Pen - C63000 Bronze  - Step Nose - 6Al-4V Titanium Button - Pilot G2,https://www.autmog.com/products/45-clipless-click-pen-c63000-bronze-step-nose-6al-4v-titanium-button-pilot-g2,Click,,
8158347886779,45 Clipless Click Pen - C63000 Bronze  - Step Nose - 6Al-4V Titanium Mechanism - Pilot G2,https://www.autmog.com/products/45-clipless-click-pen-c63000-bronze-step-nose-6al-4v-titanium-mechanism-pilot-g2,Click,,
8126864851131,45 Clipless Click Pen x KVR Finishing - 6Al-4V Titanium  - Conical Nose  - Pentel EnerGel,https://www.autmog.com/products/45-clipless-click-pen-x-kvr-finishing-6al-4v-titanium-conical-nose-pentel-energel,Click,,
7576396103867,47 - 464 Brass - Twist Action -  ISO G2 (Parker),https://www.autmog.com/products/47-464-brass-twist-action-iso-g2-parker,Twist,,
7572527939771,47 - 6061 Aluminum - Twist Action -  ISO G2 (Parker),https://www.autmog.com/products/47-aluminum-twist-action-iso-g2-parker,Twist,,
7874510356667,47 Click Pen -  6Al-4V Titanium - Stepped Nose - Schmidt 9000 M ISO G2 (Parker),https://www.autmog.com/products/47-click-pen-6al4v-titanium-stepped-nose-schmidt-9000-m-iso-g2-parker,Click,,
7861260845243,47 Click Pen - 6061 Aluminum - Clipless - Pentel Energel,https://www.autmog.com/products/47-click-pen-6061-aluminum-clipless-pentel-energel,Click,,
7887468134587,47 Click Pen - 6061 Aluminum - Clipless - Pentel Energel - Conical Nose,https://www.autmog.com/products/47-click-pen-6061-aluminum-clipless-pentel-energel-conical-nose,Click,,
7852501336251,47 Click Pen - 6061 Aluminum - Clipless - Schmidt P8127,https://www.autmog.com/products/47-click-pen-6061-aluminum-schmidt-p8127,Click,,
7866240630971,47 Click Pen - 6Al-4V Titanium - Conical Nose - Pilot G2,https://www.autmog.com/products/47-click-pen-6al-4v-titanium-conical-nose-pilot-g2,Click,,
7891962724539,47 Click Pen - C110 Copper - Clipless - ISO G2 (Parker) - Conical Nose,https://www.autmog.com/products/47-click-pen-c110-copper-clipless-iso-g2-parker-conical-nose,Click,,
8383420301499,55 Clipless Twist Pen - 6Al-4V Titanium Body - C63000 Bronze Top - Triple Bevel Nose - OHTO Ceramic ISO G2,https://www.autmog.com/products/55-clipless-twist-pen-6al-4v-titanium-body-triple-bevel-nose-ohto-ceramic-iso-g2,Twist,,
